,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__methods,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct,__sale_terms_2,__descriptions_0__id,__descriptions_1,__variations_0__id,__variations_0__price,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1__id,__variations_1__price,__variations_1__available_quantity,__variations_1__sold_quantity,__variations_1__sale_terms,__variations_1__picture_ids,__variations_1__catalog_product_id,__variations_2__id,__variations_2__price,__variations_2__available_quantity,__variations_2__sold_quantity,__variations_2__sale_terms,__variations_2__picture_ids,__variations_2__catalog_product_id,__variations_3__id,__variations_3__price,__variations_3__available_quantity,__variations_3__sold_quantity,__variations_3__sale_terms,__variations_3__picture_ids,__variations_3__catalog_product_id,__variations_4__id,__variations_4__price,__variations_4__available_quantity,__variations_4__sold_quantity,__variations_4__sale_terms,__variations_4__picture_ids,__variations_4__catalog_product_id,__variations_5,IS_WATERPROOF,WITH_CELLPHONE_CONNECTIVITY,BRAND,CASE_SIZE,DISPLAY_SIZE,INTERNAL_MEMORY,IS_INFANT,IS_WATER_RESISTANT,ITEM_CONDITION,LANGUAGES,LINE,MAX_WATER_RESISTANCE_DEPTH,MODEL,OPERATIVE_SYSTEMS_COMPATIBILITY,RAM_MEMORY,SHIPMENT_PACKING,SMARTWATCH_FUNCTIONS,SMARTWATCH_VERSION,WITH_BLUETOOTH,WITH_GPS,WITH_MOBILE_NETWORK,WITH_WIFI,pictures,__variations,__sale_terms_0__value_struct,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__sale_terms_2__values,__sale_terms_3,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,ACCESSORIES_INCLUDED,ALPHANUMERIC_MODEL,BATTERY_CAPACITY,BATTERY_LIFE,DISPLAY_TYPE,GTIN,MAX_RESOLUTION,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,SENSORS,SMARTWATCH_CASE_MATERIAL,WITH_INTERCHANGEABLE_WRISTBAND,WITH_MICROPHONE,WITH_SOUND_REPRODUCTION,WITH_TOUCHSCREEN,WRISTBAND_COLOR,WRISTBAND_MATERIAL,__sale_terms,__variations_4,INCLUDES_CHARGER,PRODUCT_FEATURES,__sale_terms_2__value_struct,BEZEL_COLOR,OPERATING_SYSTEM_NAMES,SELLER_SKU,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,__variations_1,CASE_COLOR,ROM_MEMORY,WRISTBAND_WIDTH,__variations_5__id,__variations_5__price,__variations_5__attribute_combinations,__variations_5__available_quantity,__variations_5__sold_quantity,__variations_5__sale_terms,__variations_5__picture_ids,__variations_5__catalog_product_id,__variations_6__id,__variations_6__price,__variations_6__attribute_combinations,__variations_6__available_quantity,__variations_6__sold_quantity,__variations_6__sale_terms,__variations_6__picture_ids,__variations_6__catalog_product_id,__variations_7__id,__variations_7__price,__variations_7__attribute_combinations,__variations_7__available_quantity,__variations_7__sold_quantity,__variations_7__sale_terms,__variations_7__picture_ids,__variations_7__catalog_product_id,__variations_8__id,__variations_8__price,__variations_8__attribute_combinations,__variations_8__available_quantity,__variations_8__sold_quantity,__variations_8__sale_terms,__variations_8__picture_ids,__variations_8__catalog_product_id,__variations_9__id,__variations_9__price,__variations_9__attribute_combinations,__variations_9__available_quantity,__variations_9__sold_quantity,__variations_9__sale_terms,__variations_9__picture_ids,__variations_9__catalog_product_id,__variations_10,BEZEL_MATERIAL,DETAILED_MODEL,EXCLUSIVE_CHANNEL,IS_KIT,IS_SUITABLE_FOR_APPLICATIONS,PROCESSOR_CORES_NUMBER,PROCESSOR_SPEED,PRODUCT_DATA_SOURCE,WITH_CALL_MANAGEMENT,WITH_CAMERA,WITH_NFC,WITH_SIM_CARD_SLOT,WITH_USB,WITH_VIDEO_REPRODUCTION,__sale_terms_3__id,__sale_terms_3__name,__sale_terms_3__value_id,__sale_terms_3__value_name,__sale_terms_3__value_struct,__sale_terms_3__values,__sale_terms_4,WITH_FAST_CHARGING,__seller_address__city__id,__variations_3,__variations_8,MANUFACTURER,__variations_7,MPN,__variations_10__id,__variations_10__price,__variations_10__attribute_combinations,__variations_10__available_quantity,__variations_10__sold_quantity,__variations_10__sale_terms,__variations_10__picture_ids,__variations_10__catalog_product_id,__variations_11__id,__variations_11__price,__variations_11__attribute_combinations,__variations_11__available_quantity,__variations_11__sold_quantity,__variations_11__sale_terms,__variations_11__picture_ids,__variations_11__catalog_product_id,__variations_12__id,__variations_12__price,__variations_12__attribute_combinations,__variations_12__available_quantity,__variations_12__sold_quantity,__variations_12__sale_terms,__variations_12__picture_ids,__variations_12__catalog_product_id,__variations_13,SEX,__variations_2,__variations_6,ADDITIONAL_INFO_REQUIRED,BATTERIES_FEATURES,WITH_ROTATING_BEZEL,__sale_terms_3__value_struct__number,__sale_terms_3__value_struct__unit,__sale_terms_1,MANUFACTURING_TIME,WRISTBAND_LENGTH,__variations_9,__variations_13__id,__variations_13__price,__variations_13__attribute_combinations,__variations_13__available_quantity,__variations_13__sold_quantity,__variations_13__sale_terms,__variations_13__picture_ids,__variations_13__catalog_product_id,__variations_14__id,__variations_14__price,__variations_14__attribute_combinations,__variations_14__available_quantity,__variations_14__sold_quantity,__variations_14__sale_terms,__variations_14__picture_ids,__variations_14__catalog_product_id,__variations_15__id,__variations_15__price,__variations_15__attribute_combinations,__variations_15__available_quantity,__variations_15__sold_quantity,__variations_15__sale_terms,__variations_15__picture_ids,__variations_15__catalog_product_id,__variations_16,AGE_GROUP,GENDER,MAIN_COLOR,COMMUNICATION_INTERFACES,COMPATIBLE_SOFTWARE,FINGERPRINTS_CAPACITY,FINGERPRINT_READER_HEIGHT,FINGERPRINT_READER_WIDTH,IDENTIFICATION_METHODS,INCLUDES_CARD_READER,WATER_AND_DUST_RESISTANT,WITH_INTEGRATED_MAPS,WITH_ONE_PIECE_WRISTBAND,__variations_12,__descriptions,COMPATIBLE_OS_NAMES,__variations_14,COMPATIBILITY,SCRATCH_PROTECTION,ALARM,CHRONOGRAPH,FRAME_MATERIAL,STRAP_MATERIAL,WATCH_CASE_MATERIAL,PRODUCT_TYPE,BAND_LENGHT,MATERIAL,UNITS_PER_PACKAGE,__variations_15,__variations_16__id,__variations_16__price,__variations_16__attribute_combinations,__variations_16__available_quantity,__variations_16__sold_quantity,__variations_16__sale_terms,__variations_16__picture_ids,__variations_16__catalog_product_id,__variations_17__id,__variations_17__price,__variations_17__attribute_combinations,__variations_17__available_quantity,__variations_17__sold_quantity,__variations_17__sale_terms,__variations_17__picture_ids,__variations_17__catalog_product_id,__variations_18__id,__variations_18__price,__variations_18__attribute_combinations,__variations_18__available_quantity,__variations_18__sold_quantity,__variations_18__sale_terms,__variations_18__picture_ids,__variations_18__catalog_product_id,__variations_19__id,__variations_19__price,__variations_19__attribute_combinations,__variations_19__available_quantity,__variations_19__sold_quantity,__variations_19__sale_terms,__variations_19__picture_ids,__variations_19__catalog_product_id,__variations_20__id,__variations_20__price,__variations_20__attribute_combinations,__variations_20__available_quantity,__variations_20__sold_quantity,__variations_20__sale_terms,__variations_20__picture_ids,__variations_20__catalog_product_id,__variations_21__id,__variations_21__price,__variations_21__attribute_combinations,__variations_21__available_quantity,__variations_21__sold_quantity,__variations_21__sale_terms,__variations_21__picture_ids,__variations_21__catalog_product_id,__variations_22__id,__variations_22__price,__variations_22__attribute_combinations,__variations_22__available_quantity,__variations_22__sold_quantity,__variations_22__sale_terms,__variations_22__picture_ids,__variations_22__catalog_product_id,__variations_23__id,__variations_23__price,__variations_23__attribute_combinations,__variations_23__available_quantity,__variations_23__sold_quantity,__variations_23__sale_terms,__variations_23__picture_ids,__variations_23__catalog_product_id,__variations_24__id,__variations_24__price,__variations_24__attribute_combinations,__variations_24__available_quantity,__variations_24__sold_quantity,__variations_24__sale_terms,__variations_24__picture_ids,__variations_24__catalog_product_id,__variations_25__id,__variations_25__price,__variations_25__attribute_combinations,__variations_25__available_quantity,__variations_25__sold_quantity,__variations_25__sale_terms,__variations_25__picture_ids,__variations_25__catalog_product_id,__variations_26__id,__variations_26__price,__variations_26__attribute_combinations,__variations_26__available_quantity,__variations_26__sold_quantity,__variations_26__sale_terms,__variations_26__picture_ids,__variations_26__catalog_product_id,__variations_27__id,__variations_27__price,__variations_27__attribute_combinations,__variations_27__available_quantity,__variations_27__sold_quantity,__variations_27__sale_terms,__variations_27__picture_ids,__variations_27__catalog_product_id,__variations_28,SCREEN_TECHNOLOGY
0,MLA817970845,MLA,Smartwatch Hero Band 3 - B57 - Bluetooth iPhone Android,,78129433,MLA352679,,3199.0,3199.0,,ARS,2830,3,1650,buy_it_now,gold_special,2019-10-03T14:31:20.000Z,2039-09-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-817970845-smartwatch-hero-band-3-b57-bluetooth-iphone-android-_JM,948566-MLA43615332053_092020,http://http2.mlstatic.com/D_948566-MLA43615332053_092020-I.jpg,https://http2.mlstatic.com/D_948566-MLA43615332053_092020-I.jpg,ZeOm2n_hBxQ,True,[],me2,[],"['self_service_out', 'fs_threshold_mla_change_feb2021']",,False,False,fulfillment,False,none,Paternal,AR-C,Capital Federal,AR,Argentina,TUxBQlBBVDI0ODFa,Paternal,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1082119711,,[],[],,active,[],"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,,MLA-SMARTWATCHES,,,[],False,2019-10-03T14:31:21.000Z,2021-03-12T16:09:35.000Z,0.75,False,WARRANTY_TIME,Tiempo de garantía,,6 meses,6.0,meses,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,MLA817970845-2322581157,,65021219991.0,3199.0,1.0,150.0,[],"['948566-MLA43615332053_092020', '678723-MLA43615280788_092020', '879189-MLA43615286705_092020', '856015-MLA43615279797_092020', '627571-MLA43615296561_092020']",,44333281910.0,3199.0,0.0,500.0,[],"['997325-MLA32404925455_102019', '815998-MLA32404927943_102019', '982826-MLA32404949591_102019', '765569-MLA32404937322_102019', '954301-MLA32404949590_102019', '644371-MLA32404948104_102019', '646877-MLA32404946647_102019', '665531-MLA32404949592_102019', '983959-MLA32404937324_102019', '905234-MLA32404940739_102019']",,54985995589.0,3199.0,1.0,250.0,[],"['954912-MLA41608046699_052020', '818623-MLA41608050597_052020', '941454-MLA41608047673_052020', '779869-MLA41608056467_052020', '802603-MLA41608068171_052020', '854335-MLA41608056469_052020', '895884-MLA41608057464_052020', '775163-MLA41608057466_052020', '738454-MLA41608075064_052020']",,46825070452.0,3199.0,1.0,250.0,[],"['632109-MLA32967150624_112019', '729305-MLA32967150625_112019', '958949-MLA32967151128_112019', '994580-MLA32967137937_112019', '835676-MLA32967139383_112019', '812140-MLA32967150659_112019', '728596-MLA32967151147_112019', '718928-MLA32967148224_112019']",,44333281902.0,3199.0,0.0,500.0,[],"['952887-MLA32404909458_102019', '638430-MLA32404925201_102019', '985991-MLA32404922719_102019', '939089-MLA32404914353_102019', '767509-MLA32404916832_102019', '817793-MLA32404932629_102019', '828785-MLA32404928675_102019', '608903-MLA32404932631_102019']",,,Sí,Sí,H8,"1.4 ""","1.3 """,32 MB,No,Sí,Nuevo,Español,Smart,1 m,B57,"iOS,Android",32 MB,Caja,"hora,ritmo cardiaco,bluetooth,control de musica",Bluetooth,Sí,No,No,No,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MLA910960311,MLA,Xiaomi Mi Smart Band 5 1.1  Caja De  Plástico Pc Malla  Black De  Elastómero Termoplástico Y Aleación De Aluminio Xmsh10hm,,257077964,MLA352679,,3969.0,3969.0,,ARS,753,150,500,buy_it_now,gold_special,2021-03-08T10:55:06.000Z,2041-03-03T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-910960311-xiaomi-mi-smart-band-5-11-caja-de-plastico-pc-malla-black-de-elastomero-termoplastico-y-aleacion-de-aluminio-xmsh10hm-_JM,718006-MLA44751348439_012021,http://http2.mlstatic.com/D_718006-MLA44751348439_012021-I.jpg,https://http2.mlstatic.com/D_718006-MLA44751348439_012021-I.jpg,,True,[],me2,,"['self_service_in', 'fbm_in_process', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Chacarita,AR-C,Capital Federal,AR,Argentina,TUxBQkNIQTM5NjBa,Chacarita,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1099779674,,[],[],,active,[],"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA15963018,MLA-SMARTWATCHES,,,[],False,2021-03-08T10:55:06.000Z,2021-03-12T16:38:12.000Z,,True,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,INVOICE,Facturación,6891885,Factura A,,,MLA910960311-3293244805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,,Xiaomi,,"1.1 """,16 MB,,Sí,Nuevo,"Alemán,Árabe,Checo,Chino,Coreano,Español,Francés,Griego,Neerlandés,Indonesio,Inglés,Italiano,Japonés,Polaco,Portugués,Rumano,Ruso,Tailandés,Turco,Ucraniano,Vietnamita",Mi Band,50 m,Mi Smart Band 5,"Android 5.0,iOS 10.0",512 kB,,"Alarma,Alerta de vibración,Aplicación deportiva,Calendario,Capturador de fotos remoto,Clima,Consumo de calorías,Control de ciclo menstrual,Cronómetro,Cuenta pasos,Desbloquear teléfono,Distancia recorrida,Encuentra mi teléfono,Medidor de frecu",5,Sí,,,,3,[],,WARRANTY_TIME,Tiempo de garantía,,6 meses,6.0,meses,"[{'id': None, 'name': '6 meses', 'struct': {'number': 6, 'unit': 'meses'}}]",,73328.0,True,country,True,,,"Cable de carga,Manual",XMSH10HM,125 mAh,14 días,AMOLED,6934177720017,126 px x 29 px,2.5 cm,2.1 cm,60 g,3.3 cm,"Acelerómetro,Giroscopio,Sensor óptico de frecuencia cardíaca PPG",Plástico PC,Sí,Sí,Sí,Sí,Black,Elastómero termoplástico/Aleación de aluminio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,MLA759850457,MLA,Smart Watch Reloj Inteligente Celular Sumergible Android Ios,,294473281,MLA352679,,3500.0,3500.0,,ARS,6187,150,1300,buy_it_now,gold_special,2018-11-26T14:32:18.000Z,2038-11-21T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-759850457-smart-watch-reloj-inteligente-celular-sumergible-android-ios-_JM,794852-MLA40691105070_022020,http://http2.mlstatic.com/D_794852-MLA40691105070_022020-I.jpg,https://http2.mlstatic.com/D_794852-MLA40691105070_022020-I.jpg,,True,[],me2,,"['self_service_in', 'mandatory_free_shipping']",,False,True,fulfillment,False,none,Buenos Aires,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDYzNzZa,Villa Devoto,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,880495965,,[],[],,active,[],"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Todos nuestros productos tienen 6 meses de garantia escrita!,MLA17376457,MLA-SMARTWATCHES,,,[],False,2018-11-26T14:32:19.000Z,2021-03-12T16:30:40.000Z,0.87,False,,,,,,,,,,,,,MLA759850457-1904394724,,50265172144.0,3500.0,100.0,500.0,[],"['794852-MLA40691105070_022020', '669650-MLA40691085426_022020', '962172-MLA40691105380_022020', '863478-MLA40940943669_022020', '876851-MLA40940969105_022020', '979159-MLA40940974050_022020']",MLA17376458,50308493077.0,3500.0,50.0,500.0,[],"['681357-MLA43752431686_102020', '608023-MLA40691110263_022020', '723729-MLA40691117209_022020', '630607-MLA40940978091_022020', '837655-MLA40940943879_022020', '979427-MLA40940938964_022020']",MLA17376461,50308493074.0,3500.0,0.0,250.0,[],"['987530-MLA40735223607_022020', '766074-MLA40691105395_022020', '947747-MLA40691085810_022020', '857063-MLA40940943781_022020', '799621-MLA40940966344_022020', '885980-MLA40940943782_022020']",MLA17376460,50308493070.0,3500.0,0.0,50.0,[],"['616009-MLA40691085478_022020', '619716-MLA40691105389_022020', '648539-MLA40691105447_022020', '859941-MLA40940943468_022020', '826916-MLA40940922898_022020', '956123-MLA40940931665_022020']",MLA17376459,,,,,,,,,Sí,Sí,Nictom,,"1.3 """,16 MB,,Sí,Nuevo,"Español,Inglés",Smartwatch,50 m,KW37,"iOS,Android",,Caja,"Podómetro,distancia,consumo de calorias,sedentarismo,notifcaciones y anti robo.",2020,Sí,No,No,No,24,,,,,,,,,,,73328.0,True,country,True,,,"Base de carga,Manual",,160 mAh,48 h,,,,,,,,,,,,,Sí,,,[],,Sí,Frágil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MLA909659267,MLA,Samsung Galaxy Fit2 1.1  Caja De  Plástico Malla  Black De  Tpu Y Bisel  Black Sm-r220,,608846165,MLA352679,1938,4999.0,4999.0,5699,ARS,1298,500,250,buy_it_now,gold_pro,2021-02-25T14:07:59.000Z,2041-02-21T18:18:25.000Z,new,https://articulo.mercadolibre.com.ar/MLA-909659267-samsung-galaxy-fit2-11-caja-de-plastico-malla-black-de-tpu-y-bisel-black-sm-r220-_JM,786059-MLA44753864898_012021,http://http2.mlstatic.com/D_786059-MLA44753864898_012021-I.jpg,https://http2.mlstatic.com/D_786059-MLA44753864898_012021-I.jpg,,True,[],me2,,['mandatory_free_shipping'],,False,True,fulfillment,False,none,Villa Celina,AR-B,Buenos Aires,AR,Argentina,TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW,Villa Celina,TUxBQ0xBTWF0YW56,La Matanza,TUxBUEdSQWVmNTVm,Bs.As. G.B.A. Oeste,1118245173,,[],[],,active,[],"['brand_verified', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16219140,MLA-SMARTWATCHES,,,['MLA5793'],False,2021-02-25T14:08:00.000Z,2021-03-12T16:39:09.015Z,,True,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,MLA909659267-3260279136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Samsung,,"1.1 """,32 MB,,Sí,Nuevo,,Galaxy,50 m,Fit2,"Android 5.0,iOS 10.0",2 MB,,"Alarma,Alerta de vibración,Aplicación deportiva,Calendario,Clima,Consumo de calorías,Control de música,Cronómetro,Cuenta pasos,Distancia recorrida,Encuentra mi smartwatch,Encuentra mi teléfono,Gestión de mensajes,Medidor de frecuencia cardíac",Fit,Sí,,,,1,[],,INVOICE,Facturación,6891885,Factura A,,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",,73328.0,True,country,True,,,,SM-R220,159 mAh,15 días,AMOLED,8806090738173,126 px x 294 px,1.2 cm,11.4 cm,80 g,9.2 cm,"Acelerómetro,Giroscopio,Sensor óptico de frecuencia cardíaca PPG",Plástico,Sí,,,Sí,Black,TPU,,,,,,Black,FreeRTOS,500856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,MLA876634322,MLA,Reloj Inteligente Smartwatch Soundpeats Bluetooth Sumergible,,271329172,MLA352679,,4535.0,4535.0,,ARS,2447,200,500,buy_it_now,gold_special,2020-09-03T21:24:32.000Z,2040-11-26T15:44:25.000Z,new,https://articulo.mercadolibre.com.ar/MLA-876634322-reloj-inteligente-smartwatch-soundpeats-bluetooth-sumergible-_JM,724349-MLA43369063298_092020,http://http2.mlstatic.com/D_724349-MLA43369063298_092020-I.jpg,https://http2.mlstatic.com/D_724349-MLA43369063298_092020-I.jpg,WXXl-eASXwI,True,[],me2,,"['self_service_in', 'mandatory_free_shipping']",,False,True,fulfillment,False,none,Villa Crespo,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDQyMjBa,Villa Crespo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,283081389,,[],[],,active,[],"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA16179592,MLA-SMARTWATCHES,,,[],False,2020-09-03T21:24:32.000Z,2021-03-12T16:37:43.296Z,0.87,False,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,WARRANTY_TIME,Tiempo de garantía,,6 meses,,,MLA876634322-2897531098,,63351713005.0,4535.0,200.0,500.0,[],"['724349-MLA43369063298_092020', '860734-MLA43483670986_092020', '744624-MLA43369074050_092020', '833100-MLA43400804200_092020', '750351-MLA43483740473_092020', '792321-MLA43369058381_092020', '976363-MLA43369063301_092020', '849661-MLA43483743617_092020', '739275-MLA43419189517_092020']",MLA16179593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sí,Soundpeats,130 mm,"1.4 """,,No,Sí,Nuevo,"Inglés,App Celular Español",Smartwatch,3 m,Watch 1,"Android 4.4,iOS 8.0",,,"Alarma,Alerta de vibración,Aplicación deportiva,Calendario,Clima,Consumo de calorías,Control de música,Cronómetro,Cuenta pasos,Distancia recorrida,Medidor de frecuencia cardíaca,Monitor de sueño,Notificaciones,Recibir mensajes,Recordatorio a",,Sí,No,,No,9,,,INVOICE,Facturación,6891885,Factura A,,,"[{'id': '6891885', 'name': 'Factura A', 'struct': None}]",,73328.0,True,country,True,,,"Base de carga magnética,Manual",,210 mAh,10 días,,,320 px x 320 px,,,,,Sensor óptico de frecuencia cardíaca PPG,,,,,Sí,,TPU,,,,,,,,,6.0,meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
