,id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,tags,order_backend,use_thumbnail_id,catalog_listing,differential_pricing,seller__id,seller__permalink,seller__registration_date,seller__car_dealer,seller__real_estate_agency,seller__tags,seller__seller_reputation__transactions__total,seller__seller_reputation__transactions__canceled,seller__seller_reputation__transactions__period,seller__seller_reputation__transactions__ratings__negative,seller__seller_reputation__transactions__ratings__positive,seller__seller_reputation__transactions__ratings__neutral,seller__seller_reputation__transactions__completed,seller__seller_reputation__power_seller_status,seller__seller_reputation__metrics__claims__rate,seller__seller_reputation__metrics__claims__value,seller__seller_reputation__metrics__claims__period,seller__seller_reputation__metrics__delayed_handling_time__rate,seller__seller_reputation__metrics__delayed_handling_time__value,seller__seller_reputation__metrics__delayed_handling_time__period,seller__seller_reputation__metrics__sales__period,seller__seller_reputation__metrics__sales__completed,seller__seller_reputation__metrics__cancellations__rate,seller__seller_reputation__metrics__cancellations__value,seller__seller_reputation__metrics__cancellations__period,seller__seller_reputation__level_id,seller__eshop__nick_name,seller__eshop__eshop_rubro,seller__eshop__eshop_id,seller__eshop__eshop_locations,seller__eshop__site_id,seller__eshop__eshop_logo_url,seller__eshop__eshop_status_id,seller__eshop__seller,seller__eshop__eshop_experience,seller__seller_reputation__metrics__claims__excluded__real_rate,seller__seller_reputation__metrics__claims__excluded__real_value,seller__seller_reputation__metrics__delayed_handling_time__excluded__real_rate,seller__seller_reputation__metrics__delayed_handling_time__excluded__real_value,seller__seller_reputation__metrics__cancellations__excluded__real_rate,seller__seller_reputation__metrics__cancellations__excluded__real_value,seller__seller_reputation__protection_end_date,seller__seller_reputation__real_level,seller__eshop__eshop_rubro__id,seller__eshop__eshop_rubro__name,seller__eshop__eshop_rubro__category_id,prices__id,prices__prices,prices__presentation__display_currency,prices__payment_method_prices,installments__quantity,installments__amount,installments__rate,installments__currency_id,address__state_id,address__state_name,address__city_id,address__city_name,shipping__free_shipping,shipping__mode,shipping__tags,shipping__logistic_type,shipping__store_pick_up,seller_address__id,seller_address__comment,seller_address__address_line,seller_address__zip_code,seller_address__country__id,seller_address__country__name,seller_address__state__id,seller_address__state__name,seller_address__city__id,seller_address__city__name,seller_address__latitude,seller_address__longitude,attributes_0__source,attributes_0__name,attributes_0__value_struct,attributes_0__values,attributes_0__attribute_group_name,attributes_0__id,attributes_0__value_id,attributes_0__value_name,attributes_0__attribute_group_id,attributes_1__source,attributes_1__name,attributes_1__value_id,attributes_1__value_name,attributes_1__values,attributes_1__attribute_group_id,attributes_1__id,attributes_1__value_struct,attributes_1__attribute_group_name,attributes_2__name,attributes_2__value_id,attributes_2__attribute_group_id,attributes_2__values,attributes_2__attribute_group_name,attributes_2__source,attributes_2__id,attributes_2__value_name,attributes_2__value_struct,attributes_3__values,attributes_3__attribute_group_id,attributes_3__source,attributes_3__value_struct,attributes_3__name,attributes_3__value_id,attributes_3__value_name,attributes_3__attribute_group_name,attributes_3__id,attributes_4__id,attributes_4__name,attributes_4__value_id,attributes_4__values,attributes_4__attribute_group_id,attributes_4__attribute_group_name,attributes_4__value_name,attributes_4__value_struct,attributes_4__source,attributes_4__value_struct__number,attributes_4__value_struct__unit,attributes_5__value_id,attributes_5__value_name,attributes_5__value_struct__number,attributes_5__value_struct__unit,attributes_5__values,attributes_5__id,attributes_5__name,attributes_5__attribute_group_id,attributes_5__attribute_group_name,attributes_5__source,attributes_5__value_struct,attributes_6__value_struct__number,attributes_6__value_struct__unit,attributes_6__attribute_group_name,attributes_6__source,attributes_6__id,attributes_6__value_name,attributes_6__values,attributes_6__attribute_group_id,attributes_6__name,attributes_6__value_id,attributes_7
0,MLA817970845,MLA,Smartwatch Hero Band 3 - B57 - Bluetooth iPhone Android,3199.0,,ARS,50,500,buy_it_now,gold_special,2039-09-28T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-817970845-smartwatch-hero-band-3-b57-bluetooth-iphone-android-_JM,http://http2.mlstatic.com/D_948566-MLA43615332053_092020-O.jpg,948566-MLA43615332053_092020,True,,MLA352679,,MLA-SMARTWATCHES,,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']",1,False,,,78129433,http://perfil.mercadolibre.com.ar/TECNOFUN+STORE,2005-01-21T09:51:30.000-04:00,False,False,"['normal', 'user_info_verified', 'mshops', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",8427,548,historic,0.01,0.98,0.01,7879,platinum,0.013,20,60 days,0.0,0,60 days,60 days,1459,0.0,0,60 days,5_green,,,,,,,,,,,,,,,,,,,,,MLA817970845,"[{'id': '3', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 3199, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-02-15T02:14:09Z'}]",ARS,[],12,453.64,70.17,ARS,AR-C,Capital Federal,,Paternal,False,me2,"['fulfillment', 'self_service_out', 'fs_threshold_mla_change_feb2021']",fulfillment,False,,,,,AR,Argentina,AR-C,Capital Federal,,Paternal,,,1505,Marca,,"[{'name': 'H8', 'struct': None, 'source': 1505, 'id': '6212463'}]",Otros,BRAND,6212463,H8,OTHERS,6808261514773724,Condición del ítem,2230284,Nuevo,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}]",OTHERS,ITEM_CONDITION,,Otros,Línea,,OTHERS,"[{'struct': None, 'source': 3376461333454861, 'id': None, 'name': 'Smart'}]",Otros,3376461333454861.0,LINE,Smart,,"[{'struct': None, 'source': 1505, 'id': '2315711', 'name': 'B57'}]",OTHERS,1505.0,,Modelo,2315711,B57,Otros,MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MLA910960311,MLA,Xiaomi Mi Smart Band 5 1.1  Caja De  Plástico Pc Malla  Black De  Elastómero Termoplástico Y Aleación De Aluminio Xmsh10hm,3969.0,,ARS,156,597,buy_it_now,gold_special,2041-03-03T04:00:00.000Z,new,https://www.mercadolibre.com.ar/xiaomi-mi-smart-band-5-11-caja-de-plastico-pc-malla-black-de-elastomero-termoplastico-y-aleacion-de-aluminio-xmsh10hm/p/MLA15963018,http://http2.mlstatic.com/D_718006-MLA44751348439_012021-I.jpg,718006-MLA44751348439_012021,True,,MLA352679,,MLA-SMARTWATCHES,MLA15963018,"['brand_verified', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']",2,True,True,,257077964,http://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,2017-05-18T16:28:17.000-04:00,False,False,"['normal', 'user_info_verified', 'eshop', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",102778,4652,historic,0.01,0.99,0.0,98126,platinum,0.0094,124,60 days,0.0003,5,60 days,60 days,12698,0.0026,35,60 days,5_green,JAZAKSHOP.COM,,274483.0,[],MLA,http://resources.mlstatic.com/eshops/257077964v192858.png,1.0,257077964.0,0.0,,,,,,,,,,,,MLA910960311,"[{'id': '5', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 3969, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-03-12T00:31:59Z'}]",ARS,[],12,562.84,70.17,ARS,AR-C,Capital Federal,,Chacarita,True,me2,"['self_service_in', 'fbm_in_process', 'mandatory_free_shipping']",cross_docking,False,,,,,AR,Argentina,AR-C,Capital Federal,,Chacarita,,,1,Modelo alfanumérico,,"[{'id': '8826588', 'name': 'XMSH10HM', 'struct': None, 'source': 1}]",Otros,ALPHANUMERIC_MODEL,8826588,XMSH10HM,OTHERS,1,Marca,59387,Xiaomi,"[{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}]",OTHERS,BRAND,,Otros,Condición del ítem,2230284,OTHERS,"[{'name': 'Nuevo', 'struct': None, 'source': 2860837171021627, 'id': '2230284'}]",Otros,2860837171021627.0,ITEM_CONDITION,Nuevo,,"[{'id': None, 'name': 'Mi Band', 'struct': None, 'source': 2860837171021627}]",OTHERS,2860837171021627.0,,Línea,,Mi Band,Otros,LINE,MODEL,Modelo,9138233,"[{'id': '9138233', 'name': 'Mi Smart Band 5', 'struct': None, 'source': 1}]",OTHERS,Otros,Mi Smart Band 5,,1.0,,,,2.1 cm,2.1,cm,"[{'source': 1, 'id': None, 'name': '2.1 cm', 'struct': {'number': 2.1, 'unit': 'cm'}}]",PACKAGE_LENGTH,Largo del paquete,OTHERS,Otros,1.0,,60.0,g,Otros,1.0,PACKAGE_WEIGHT,60 g,"[{'name': '60 g', 'struct': {'number': 60, 'unit': 'g'}, 'source': 1, 'id': None}]",OTHERS,Peso del paquete,,
2,MLA759850457,MLA,Smart Watch Reloj Inteligente Celular Sumergible Android Ios,3500.0,,ARS,200,5000,buy_it_now,gold_special,2038-11-21T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-759850457-smart-watch-reloj-inteligente-celular-sumergible-android-ios-_JM,http://http2.mlstatic.com/D_794852-MLA40691105070_022020-O.jpg,794852-MLA40691105070_022020,True,,MLA352679,,MLA-SMARTWATCHES,MLA17376457,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']",3,False,,,294473281,http://perfil.mercadolibre.com.ar/NYT+SRL,2018-01-07T12:10:13.000-04:00,False,False,"['normal', 'user_info_verified', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",59142,3441,historic,0.02,0.97,0.01,55701,platinum,0.008,94,60 days,0.0006,8,60 days,60 days,11089,0.0002,3,60 days,5_green,,,,,,,,,,,,,,,,,,,,,MLA759850457,"[{'id': '1', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 3500, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-02-04T19:24:44Z'}]",ARS,[],12,496.33,70.17,ARS,AR-C,Capital Federal,,Buenos Aires,True,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,AR,Argentina,AR-C,Capital Federal,,Buenos Aires,,,3376461333454861,Marca,,"[{'source': 3376461333454861, 'id': '8233996', 'name': 'Nictom', 'struct': None}]",Otros,BRAND,8233996,Nictom,OTHERS,1572,Condición del ítem,2230284,Nuevo,"[{'source': 1572, 'id': '2230284', 'name': 'Nuevo', 'struct': None}]",OTHERS,ITEM_CONDITION,,Otros,Línea,8818947,OTHERS,"[{'source': 3376461333454861, 'id': '8818947', 'name': 'Smartwatch', 'struct': None}]",Otros,3376461333454861.0,LINE,Smartwatch,,"[{'id': '9855988', 'name': 'KW37', 'struct': None, 'source': 3376461333454861}]",OTHERS,3376461333454861.0,,Modelo,9855988,KW37,Otros,MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,MLA909659267,MLA,Samsung Galaxy Fit2 1.1  Caja De  Plástico Malla  Black De  Tpu Y Bisel  Black Sm-r220,4999.0,,ARS,959,339,buy_it_now,gold_pro,2041-02-21T18:18:25.000Z,new,https://www.mercadolibre.com.ar/samsung-galaxy-fit2-11-caja-de-plastico-malla-black-de-tpu-y-bisel-black-sm-r220/p/MLA16219140,http://http2.mlstatic.com/D_786059-MLA44753864898_012021-I.jpg,786059-MLA44753864898_012021,True,5699.0,MLA352679,1938.0,MLA-SMARTWATCHES,MLA16219140,"['brand_verified', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']",4,True,True,{'id': 33678187},608846165,http://perfil.mercadolibre.com.ar/1P+CE_FLA,2020-07-13T13:21:30.000-04:00,False,False,"['brand', 'user_info_verified', 'large_seller', 'credits_profile', 'messages_as_seller']",279223,12731,historic,0.06,0.92,0.02,266492,platinum,0.0071,655,60 days,0.0,0,60 days,60 days,87248,0.0,0,60 days,5_green,,,,,,,,,,,,,,,,,,,,,MLA909659267,"[{'id': '2', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 5699, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-03-01T12:03:15Z'}, {'id': '5', 'type': 'promotion', 'conditions': {'context_restrictions': [], 'start_time': '2021-03-08T03:00:00Z', 'end_time': '2021-03-09T02:59:59Z', 'eligible': True}, 'amount': 4999, 'regular_amount': 5699, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1265894-MLA909659267', 'promotion_type': 'deal_of_the_day'}, 'last_updated': '2021-03-08T03:14:20Z'}, {'id': '6', 'type': 'promotion', 'conditions': {'context_restrictions': [], 'start_time': '2021-03-08T02:30:00Z', 'end_time': '2021-03-22T02:59:00Z', 'eligible': True}, 'amount': 4999, 'regular_amount': 5699, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MLA5793', 'promotion_id': 'MLA5793', 'promotion_type': 'campaign'}, 'last_updated': '2021-03-08T03:14:20Z'}]",ARS,[],6,833.17,0.0,ARS,AR-B,Buenos Aires,,Villa Celina,True,me2,"['fulfillment', 'mandatory_free_shipping']",fulfillment,False,,,,,AR,Argentina,AR-B,Buenos Aires,,Villa Celina,,,1,Modelo alfanumérico,,"[{'id': '9155001', 'name': 'SM-R220', 'struct': None, 'source': 1}]",Otros,ALPHANUMERIC_MODEL,9155001,SM-R220,OTHERS,1,Marca,206,Samsung,"[{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 1}]",OTHERS,BRAND,,Otros,Condición del ítem,2230284,OTHERS,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 8748668969142}]",Otros,8748668969142.0,ITEM_CONDITION,Nuevo,,"[{'id': '43675', 'name': 'Galaxy', 'struct': None, 'source': 1}]",OTHERS,1.0,,Línea,43675,Galaxy,Otros,LINE,MODEL,Modelo,2375815,"[{'id': '2375815', 'name': 'Fit2', 'struct': None, 'source': 1}]",OTHERS,Otros,Fit2,,1.0,,,,11.4 cm,11.4,cm,"[{'id': None, 'name': '11.4 cm', 'struct': {'number': 11.4, 'unit': 'cm'}, 'source': 1}]",PACKAGE_LENGTH,Largo del paquete,OTHERS,Otros,1.0,,80.0,g,Otros,1.0,PACKAGE_WEIGHT,80 g,"[{'id': None, 'name': '80 g', 'struct': {'number': 80, 'unit': 'g'}, 'source': 1}]",OTHERS,Peso del paquete,,
4,MLA876634322,MLA,Reloj Inteligente Smartwatch Soundpeats Bluetooth Sumergible,4535.0,,ARS,200,500,buy_it_now,gold_special,2040-11-26T15:44:25.000Z,new,https://articulo.mercadolibre.com.ar/MLA-876634322-reloj-inteligente-smartwatch-soundpeats-bluetooth-sumergible-_JM,http://http2.mlstatic.com/D_724349-MLA43369063298_092020-O.jpg,724349-MLA43369063298_092020,True,,MLA352679,,MLA-SMARTWATCHES,MLA16179592,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed', 'best_seller_candidate']",5,False,,,271329172,http://perfil.mercadolibre.com.ar/MICROFASTSRL,2017-09-01T12:03:27.000-04:00,False,False,"['normal', 'user_info_verified', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",36089,1616,historic,0.02,0.97,0.01,34473,platinum,0.0118,152,60 days,0.0007,9,60 days,60 days,12289,0.0005,7,60 days,5_green,MICROFASTSRL,,293996.0,[],MLA,http://resources.mlstatic.com/eshops/271329172ve0ae4f.png,2.0,271329172.0,0.0,,,,,,,,,,,,MLA876634322,"[{'id': '35', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 4535, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-03-11T18:03:41Z'}, {'id': '37', 'type': 'promotion', 'conditions': {'context_restrictions': [], 'start_time': '2021-03-11T03:00:00Z', 'end_time': '2021-03-18T02:59:59Z', 'eligible': True}, 'amount': 4308.25, 'regular_amount': 4535, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1296804-MLA876634322', 'promotion_type': 'custom'}, 'last_updated': '2021-03-11T19:02:36Z'}]",ARS,[],12,643.1,70.17,ARS,AR-C,Capital Federal,,Villa Crespo,True,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",fulfillment,False,,,,,AR,Argentina,AR-C,Capital Federal,,Villa Crespo,,,6808261514773724,Marca,,"[{'id': '8145354', 'name': 'Soundpeats', 'struct': None, 'source': 6808261514773724}]",Otros,BRAND,8145354,Soundpeats,OTHERS,6808261514773724,Condición del ítem,2230284,Nuevo,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}]",OTHERS,ITEM_CONDITION,,Otros,Línea,8818947,OTHERS,"[{'id': '8818947', 'name': 'Smartwatch', 'struct': None, 'source': 6808261514773724}]",Otros,6808261514773724.0,LINE,Smartwatch,,"[{'id': '9100431', 'name': 'Watch 1', 'struct': None, 'source': 6808261514773724}]",OTHERS,6808261514773724.0,,Modelo,9100431,Watch 1,Otros,MODEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,MLA909652534,MLA,Smartwatch Nictom Smartwatch Nt03 Malla  Negra De  Silicona,2590.0,,ARS,98,171,buy_it_now,gold_special,2041-02-20T04:00:00.000Z,new,https://www.mercadolibre.com.ar/smartwatch-nictom-smartwatch-nt03-malla-negra-de-silicona/p/MLA17337300,http://http2.mlstatic.com/D_655764-MLA44937045942_022021-I.jpg,655764-MLA44937045942_022021,True,,MLA352679,,MLA-SMARTWATCHES,MLA17337300,"['brand_verified', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",6,True,True,,269998830,http://perfil.mercadolibre.com.ar/NICTOM-TECH,2017-08-23T13:07:02.000-04:00,False,False,"['normal', 'user_info_verified', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",71872,3857,historic,0.02,0.97,0.01,68015,platinum,0.0117,152,60 days,0.0003,5,60 days,60 days,12318,0.0,2,60 days,5_green,,,,,,,,,,,,,,,,,,,,,MLA909652534,"[{'id': '2', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 2590, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-02-26T19:23:11Z'}]",ARS,[],12,367.28,70.17,ARS,AR-C,Capital Federal,,Tribunales,True,me2,"['fulfillment', 'fs_threshold_mla_change_feb2021', 'self_service_in']",fulfillment,False,,,,,AR,Argentina,AR-C,Capital Federal,,Tribunales,,,1,Marca,,"[{'id': '8233996', 'name': 'Nictom', 'struct': None, 'source': 1}]",Otros,BRAND,8233996,Nictom,OTHERS,3570163010178927,Condición del ítem,2230284,Nuevo,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3570163010178927}]",OTHERS,ITEM_CONDITION,,Otros,Línea,,OTHERS,"[{'struct': None, 'source': 3570163010178927, 'id': None, 'name': 'SUMERGIBLE'}]",Otros,3570163010178927.0,LINE,SUMERGIBLE,,"[{'id': '9808083', 'name': 'Smartwatch NT03', 'struct': None, 'source': 1}]",OTHERS,1.0,,Modelo,9808083,Smartwatch NT03,Otros,MODEL,PACKAGE_LENGTH,Largo del paquete,,"[{'id': None, 'name': '7.6 cm', 'struct': {'number': 7.6, 'unit': 'cm'}, 'source': 1}]",OTHERS,Otros,7.6 cm,,1.0,7.6,cm,,60 g,60.0,g,"[{'id': None, 'name': '60 g', 'struct': {'number': 60, 'unit': 'g'}, 'source': 1}]",PACKAGE_WEIGHT,Peso del paquete,OTHERS,Otros,1.0,,,,,,,,,,,,
6,MLA910379357,MLA,Samsung Galaxy Fit2 1.1  Caja De  Plástico Malla  Scarlet De  Tpu Y Bisel  Black Sm-r220,5599.0,,ARS,42,8,buy_it_now,gold_special,2041-02-26T04:00:00.000Z,new,https://www.mercadolibre.com.ar/samsung-galaxy-fit2-11-caja-de-plastico-malla-scarlet-de-tpu-y-bisel-black-sm-r220/p/MLA16219139,http://http2.mlstatic.com/D_789070-MLA44753933821_012021-I.jpg,789070-MLA44753933821_012021,True,,MLA352679,,MLA-SMARTWATCHES,MLA16219139,"['good_quality_picture', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",7,True,True,,279922219,http://perfil.mercadolibre.com.ar/SGI_INFORMATICA,2017-10-24T17:06:04.000-04:00,False,False,"['normal', 'user_info_verified', 'eshop', 'medium_seller', 'credits_profile', 'mshops', 'messages_as_seller', 'messages_as_buyer']",3764,222,historic,0.01,0.98,0.01,3542,platinum,0.0132,18,60 days,0.0032,4,60 days,60 days,1290,0.0,2,60 days,5_green,SGI_INFORMATICA,,279207.0,[],MLA,http://resources.mlstatic.com/eshops/279922219vb46434.png,1.0,279922219.0,0.0,,,,,,,,,,,,MLA910379357,"[{'id': '1', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 5599, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-03-03T11:26:58Z'}]",ARS,[],12,793.98,70.17,ARS,AR-B,Buenos Aires,,Boulogne,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,AR,Argentina,AR-B,Buenos Aires,,Boulogne,,,1,Modelo alfanumérico,,"[{'name': 'SM-R220', 'struct': None, 'source': 1, 'id': '9155001'}]",Otros,ALPHANUMERIC_MODEL,9155001,SM-R220,OTHERS,1,Marca,206,Samsung,"[{'name': 'Samsung', 'struct': None, 'source': 1, 'id': '206'}]",OTHERS,BRAND,,Otros,Condición del ítem,2230284,OTHERS,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}]",Otros,2860837171021627.0,ITEM_CONDITION,Nuevo,,"[{'source': 1, 'id': '43675', 'name': 'Galaxy', 'struct': None}]",OTHERS,1.0,,Línea,43675,Galaxy,Otros,LINE,MODEL,Modelo,2375815,"[{'id': '2375815', 'name': 'Fit2', 'struct': None, 'source': 1}]",OTHERS,Otros,Fit2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
7,MLA909662924,MLA,Smartwatch Nictom Smartwatch Nt03 Malla  Blanca De  Silicona,2590.0,,ARS,30,55,buy_it_now,gold_special,2041-02-20T04:00:00.000Z,new,https://www.mercadolibre.com.ar/smartwatch-nictom-smartwatch-nt03-malla-blanca-de-silicona/p/MLA17353250,http://http2.mlstatic.com/D_680107-MLA44916742616_022021-I.jpg,680107-MLA44916742616_022021,True,,MLA352679,,MLA-SMARTWATCHES,MLA17353250,"['brand_verified', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']",8,True,True,,294473281,http://perfil.mercadolibre.com.ar/NYT+SRL,2018-01-07T12:10:13.000-04:00,False,False,"['normal', 'user_info_verified', 'credits_profile', 'messages_as_seller', 'messages_as_buyer']",59142,3441,historic,0.02,0.97,0.01,55701,platinum,0.008,94,60 days,0.0006,8,60 days,60 days,11089,0.0002,3,60 days,5_green,,,,,,,,,,,,,,,,,,,,,MLA909662924,"[{'id': '3', 'type': 'standard', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'amount': 2590, 'regular_amount': None, 'currency_id': 'ARS', 'exchange_rate_context': 'DEFAULT', 'metadata': {}, 'last_updated': '2021-02-26T19:22:00Z'}]",ARS,[],12,367.28,70.17,ARS,AR-C,Capital Federal,,Buenos Aires,True,me2,"['fulfillment', 'fs_threshold_mla_change_feb2021', 'self_service_in']",fulfillment,False,,,,,AR,Argentina,AR-C,Capital Federal,,Buenos Aires,,,1,Marca,,"[{'name': 'Nictom', 'struct': None, 'source': 1, 'id': '8233996'}]",Otros,BRAND,8233996,Nictom,OTHERS,6808261514773724,Condición del ítem,2230284,Nuevo,"[{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}]",OTHERS,ITEM_CONDITION,,Otros,Línea,,OTHERS,"[{'name': 'SUMERGIBLE', 'struct': None, 'source': 6808261514773724, 'id': None}]",Otros,6808261514773724.0,LINE,SUMERGIBLE,,"[{'id': '9808083', 'name': 'Smartwatch NT03', 'struct': None, 'source': 1}]",OTHERS,1.0,,Modelo,9808083,Smartwatch NT03,Otros,MODEL,PACKAGE_LENGTH,Largo del paquete,,"[{'struct': {'number': 7.6, 'unit': 'cm'}, 'source': 1, 'id': None, 'name': '7.6 cm'}]",OTHERS,Otros,7.6 cm,,1.0,7.6,cm,,60 g,60.0,g,"[{'id': None, 'name': '60 g', 'struct': {'number': 60, 'unit': 'g'}, 'source': 1}]",PACKAGE_WEIGHT,Peso del paquete,OTHERS,Otros,1.0,,,,,,,,,,,,
